FullAddress,SID,PID,EXID,Service,Latitude,Longitude,Company,_overlaps
442 N 11TH AVE FORSYTH MT 59327,37325,,25,10MB/1MB_10000,46.2694895,-106.6794529,Forsyth,
818 BOUNTIFUL CT MOORCROFT WY 82721,18155,,16,10MB/1MB_10000,44.270053,-104.953607,Worland,
817 BOUNTIFUL CT MOORCROFT WY 82721,18158,,16,10MB/1MB_10000,44.269921,-104.952966,Worland,
410 N 11TH AVE FORSYTH MT 59327,37326,,25,10MB/1MB_10000,46.26927163,-106.6792288,Forsyth,
809 BOUNTIFUL CT MOORCROFT WY 82721,18159,,16,10MB/1MB_10000,44.270296,-104.952554,Worland,
4625 A US HIGHWAY 16 NEWCASTLE WY 82701,940070,,17,10MB/1MB_10000,Null,Null,Worland,
3273 SAGE CIR N NEWCASTLE WY 82701,945145,,17,10MB/1MB_10000,Null,Null,Worland,
14 1/2 LUCIAN LN MOORCROFT WY 82721,18233,,16,10MB/1MB_10000,44.255227,-104.94152,Worland,
14 LUCIAN LN MOORCROFT WY 82721,18234,,16,10MB/1MB_10000,44.255242,-104.941145,Worland,
500 N LOMAC ST LOT 10 MOORCROFT WY 82721,17738,,16,10MB/1MB_10000,44.26927,-104.96002,Worland,
500 N LOMAC ST LOT 8 MOORCOFT WY 82721,16827,,16,10MB/1MB_10000,44.269047,-104.959697,Worland,
415 N LOMAC ST MOORCROFT WY 82721,17612,,16,10MB/1MB_10000,44.267958,-104.960383,Worland,
5025 HWY 26 DUBOIS WY 82513,45607,,3,10MB/1MB_10000,43.568649,-109.719904,DUBOIS,
500 N LOMAC ST LOT 18 MOORCROFT WY 82721,17753,,16,10MB/1MB_10000,44.268219,-104.960249,Worland,
500 N LOMAC ST LOT 1 MOORCROFT WY 82721,17743,,16,10MB/1MB_10000,44.268235,-104.959742,Worland,
408 N LOMAC ST MOORCROFT WY 82721,17613,,16,10MB/1MB_10000,44.267646,-104.960618,Worland,
610 W CONVERSE ST MOORCROFT WY 82721,17630,,16,10MB/1MB_10000,44.26671,-104.959461,Worland,
Null,16812,,16,10MB/1MB_10000,44.266773,-104.959408,Worland,
500 W CAMPBELL ST MOORCROFT WY 82721,17651,,16,10MB/1MB_10000,44.266638,-104.957963,Worland,
512 W CAMPBELL ST MOORCROFT WY 82721,17653,,16,10MB/1MB_10000,44.26664,-104.958553,Worland,
406 N POWDER RIVER AVE MOORCROFT WY 82721,17733,,16,10MB/1MB_10000,44.266809,-104.955011,Worland,
5063 HWY 26 DUBOIS WY 82513,45609,,3,10MB/1MB_10000,43.567243,-109.714019,DUBOIS,
421 N POWDER RIVER AVE MOORCROFT WY 82721,17716,,16,10MB/1MB_10000,44.267214,-104.954391,Worland,
208 W GOSHEN ST MOORCROFT WY 82721,17682,,16,10MB/1MB_10000,44.267743,-104.954126,Worland,
204 PARK ST MOORCROFT WY 82721,17681,,16,10MB/1MB_10000,44.26836,-104.953385,Worland,
321 W PARK ST MOORCROFT WY 82721,17673,,16,10MB/1MB_10000,44.268357,-104.955874,Worland,
316 W PARK ST MOORCROFT WY 82721,17672,,16,10MB/1MB_10000,44.268712,-104.955723,Worland,
300 PARK ST MOORCROFT WY 82721,17677,,16,10MB/1MB_10000,44.268551,-104.954606,Worland,
Null,16819,,16,10MB/1MB_10000,44.268396,-104.954339,Worland,
304 N RILEY ST MOORCROFT WY 82721,17659,,16,10MB/1MB_10000,44.265748,-104.95796,Worland,
316 N RILEY ST MOORCROFT WY 82721,17657,,16,10MB/1MB_10000,44.266085,-104.957966,Worland,
401 W CAMPBELL ST MOORCROFT WY 82721,17744,,16,10MB/1MB_10000,44.26631,-104.956431,Worland,
321 N GREEN RIVER AVE MOORCROFT WY 82721,17697,,16,10MB/1MB_10000,44.266301,-104.955823,Worland,
201 W CAMPBELL ST MOORCROFT WY 82721,17722,,16,10MB/1MB_10000,44.266302,-104.953624,Worland,
305 N POWDER RIVER AVE MOORCROFT WY 82721,17709,,16,10MB/1MB_10000,44.265774,-104.954439,Worland,
Null,16823,,16,10MB/1MB_10000,44.265663,-104.954437,Worland,
317 N POWDER RIVER AVE LOT 7 MOORCROFT WY 82721,17747,,16,10MB/1MB_10000,44.26619,-104.954304,Worland,
321 N POWDER RIVER AVE MOORCROFT WY 82721,17746,,16,10MB/1MB_10000,44.266308,-104.954326,Worland,
319 N POWDER RIVER MOORCROFT WY 82721,17745,,16,10MB/1MB_10000,44.266263,-104.954436,Worland,
Null,16825,,16,10MB/1MB_10000,44.265182,-104.953462,Worland,
Null,16824,,16,10MB/1MB_10000,44.265131,-104.953459,Worland,
1133 WILLOW ST FORSYTH MT 59327,37352,,25,10MB/1MB_10000,46.27114888,-106.6803133,Forsyth,
507 N LINCOLN AVE BROADUS MT 59317,3370,,17,10MB/1MB_10000,45.44862027,-105.4071372,Worland,
1135 WILLOW ST FORSYTH MT 59327,37353,,25,10MB/1MB_10000,46.27127356,-106.6801321,Forsyth,
400 N BIG HORN AVE MOORCROFT WY 82721,17819,,16,10MB/1MB_10000,44.266631,-104.952069,Worland,
3279 SAGE CIR N NEWCASTLE WY 82701,63306,,17,10MB/1MB_10000,Null,Null,Worland,
589 N 11TH AVE FORSYTH MT 59327,37355,,25,10MB/1MB_10000,46.27081446,-106.6799903,Forsyth,
573 N 11TH AVE FORSYTH MT 59327,37356,,25,10MB/1MB_10000,46.27066751,-106.6798753,Forsyth,
51 W 4th ST SHERIDAN WY 82801,33791,,41,10MB/1MB_10000,44.80640612,-106.956728,Sheridan,
555 N 11TH AVE FORSYTH MT 59327,37357,,25,10MB/1MB_10000,46.27054587,-106.6797452,Forsyth,
313 N PLATTE AVE APT 37 MOORCROFT WY 82721,18162,,16,10MB/1MB_10000,44.265758,-104.945526,Worland,
305 N PLATTE AVE MOORCROFT WY 82721,17861,,16,10MB/1MB_10000,44.265641,-104.945419,Worland,
555 1/2 N 11TH AVE FORSYTH MT 59327,37358,,25,10MB/1MB_10000,46.27065962,-106.6795595,Forsyth,
1113 OAK ST FORSYTH MT 59327,37359,,25,10MB/1MB_10000,46.27024192,-106.6793701,Forsyth,
312 E CROOK ST MOORCROFT WY 82721,17844,,16,10MB/1MB_10000,44.265681,-104.947595,Worland,
313 N YELLOWSTONE AVE MOORCROFT WY 82721,17807,,16,10MB/1MB_10000,44.26606,-104.949929,Worland,
590 N 12TH AVE FORSYTH MT 59327,37360,,25,10MB/1MB_10000,46.27114163,-106.679187,Forsyth,
558 N 12TH AVE FORSYTH MT 59327,37361,,25,10MB/1MB_10000,46.2709932,-106.6790547,Forsyth,
542 N 12TH AVE FORSYTH MT 59327,37362,,25,10MB/1MB_10000,46.27077935,-106.678856,Forsyth,
510 N 12TH AVE FORSYTH MT 59327,37363,,25,10MB/1MB_10000,46.27061858,-106.6787405,Forsyth,
Null,16835,,16,10MB/1MB_10000,44.266163,-104.950018,Worland,
424 E CENTENNIAL DR APT 6 MOORCROFT WY 82721,17985,,16,10MB/1MB_10000,44.264324,-104.946515,Worland,
122 N SUMNER AVE NEWCASTLE WY 82701,27716,,17,10MB/1MB_10000,43.85673,-104.204496,Worland,
420 E CENTENNIAL DR APT 5 MOORCROFT WY 82721,17987,,16,10MB/1MB_10000,44.264306,-104.946581,Worland,
412 E CENTENNIAL DR APT 3 MOORCROFT WY 82721,17984,,16,10MB/1MB_10000,44.264269,-104.946717,Worland,
416 E CENTENNIAL DR APT 4 MOORCROFT WY 82721,17986,,16,10MB/1MB_10000,44.264287,-104.946651,Worland,
126 1/2 N SUMNER AVE NEWCASTLE WY 82701,938883,,17,10MB/1MB_10000,Null,Null,Worland,
424 E CENTENNIAL DR APT 12 MOORCROFT WY 82721,17989,,16,10MB/1MB_10000,44.264276,-104.946488,Worland,
126 N SUMNER AVE NEWCASTLE WY 82701,27717,,17,10MB/1MB_10000,43.856895,-104.204646,Worland,
Null,16889,,16,10MB/1MB_10000,44.264257,-104.946555,Worland,
412 E CENTENNIAL DR APT 9 MOORCROFT WY 82721,17988,,16,10MB/1MB_10000,44.264222,-104.946691,Worland,
59 W 8th ST SHERIDAN WY 82801,33811,,41,10MB/1MB_10000,44.81049157,-106.9566045,Sheridan,
416 E CENTENNIAL DR APT 10 MOORCROFT WY 82721,18231,,16,10MB/1MB_10000,44.264239,-104.946621,Worland,
782 S SENECA AVE NEWCASTLE WY 82701,28426,,17,10MB/1MB_10000,43.848804,-104.198054,Worland,
30 N SUMMIT AVE NEWCASTLE WY 82701,27789,,17,10MB/1MB_10000,43.856681,-104.202213,Worland,
Null,16887,,16,10MB/1MB_10000,44.262465,-104.947846,Worland,
101 S BELLE FOURCHE AVE MOORCROFT WY 82721,17938,,16,10MB/1MB_10000,44.262758,-104.947869,Worland,
309 S BELLE FOURCHE AVE MOORCROFT WY 82721,18002,,16,10MB/1MB_10000,44.261239,-104.948497,Worland,
Null,16886,,16,10MB/1MB_10000,44.260914,-104.949086,Worland,
316 S LITTLE HORN AVE MOORCROFT WY 82721,17965,,16,10MB/1MB_10000,44.260846,-104.947584,Worland,
300 S LITTLE HORN AVE MOORCROFT WY 82721,17961,,16,10MB/1MB_10000,44.261403,-104.947578,Worland,
314 S LITTLE HORN AVE MOORCROFT WY 82721,17970,,16,10MB/1MB_10000,44.260319,-104.947848,Worland,
45 W 14 ST SHERIDAN WY 82801,33757,,41,10MB/1MB_10000,44.81777614,-106.9560409,Sheridan,
10 RUSH CREEK RD LOT 5 MOORCROFT WY 82721,17991,,16,10MB/1MB_10000,44.259333,-104.949503,Worland,
34 PENDLETON DR PINE HAVEN WY 82721,17257,,16,10MB/1MB_10000,44.3461,-104.820151,Worland,
6 LAKEVIEW DR PINE HAVEN WY 82721,17313,,16,10MB/1MB_10000,44.350366,-104.814668,Worland,
1813 VAL VISTA ST SHERIDAN WY 82801,33756,,41,10MB/1MB_10000,44.8179354,-106.9560869,Sheridan,
130 N SUMNER AVE NEWCASTLE WY 82701,27669,,17,10MB/1MB_10000,43.856856,-104.204762,Worland,
13 WATERS DR PINE HAVEN WY 82721,17140,,16,10MB/1MB_10000,44.356696,-104.811328,Worland,
3252 SECTION LINE RD NEWCASTLE WY 82701,27530,,17,10MB/1MB_10000,43.843676,-104.241436,Worland,
36 CEDAR HILLS DR PINE HAVEN WY 82721,17209,,16,10MB/1MB_10000,44.356529,-104.814627,Worland,
3248 SECTION LINE RD NEWCASTLE WY 82701,27531,,17,10MB/1MB_10000,43.843649,-104.240982,Worland,
3245 SECTION LINE RD NEWCASTLE WY 82701,27451,,17,10MB/1MB_10000,43.844117,-104.240534,Worland,
3246 SECTION LINE RD NEWCASTLE WY 82701,27535,,17,10MB/1MB_10000,43.843686,-104.24077,Worland,
3242 SECTION LINE RD NEWCASTLE WY 82701,27532,,17,10MB/1MB_10000,43.843688,-104.240387,Worland,
3236 SECTION LINE RD NEWCASTLE WY 82701,27533,,17,10MB/1MB_10000,43.84359,-104.239768,Worland,
3234 SECTION LINE RD NEWCASTLE WY 82701,27534,,17,10MB/1MB_10000,43.843737,-104.238974,Worland,
26 CEDAR HILLS DR PINE HAVEN WY 82721,17201,,16,10MB/1MB_10000,44.354465,-104.814693,Worland,
28 LAKEVIEW DR PINE HAVEN WY 82721,18152,,16,10MB/1MB_10000,44.351797,-104.817786,Worland,
5 W PINE ST PINE HAVEN WY 82721,17154,,16,10MB/1MB_10000,44.364662,-104.809997,Worland,
Null,16657,,16,10MB/1MB_10000,44.363161,-104.809827,Worland,
104 E WARWICK ST NEWCASTLE WY 82701,338295,,17,10MB/1MB_10000,43.856774,-104.201283,Worland,
247 PINE HAVEN RD PINE HAVEN WY 82721,17168,,16,10MB/1MB_10000,44.361394,-104.808828,Worland,
249 PINE HAVEN RD PINE HAVEN WY 82721,17167,,16,10MB/1MB_10000,44.36166,-104.808511,Worland,
1 E PINE ST PINE HAVEN WY 82721,17148,,16,10MB/1MB_10000,44.364819,-104.807391,Worland,
3 E PINE ST PINE HAVEN WY 82721,17146,,16,10MB/1MB_10000,44.364814,-104.80708,Worland,
5 E PINE ST PINE HAVEN WY 82721,17147,,16,10MB/1MB_10000,44.364791,-104.806814,Worland,
41 W 13 ST SHERIDAN WY 82801,33763,,41,10MB/1MB_10000,44.81669399,-106.9560722,Sheridan,
28 THOMPSON CREEK RD A CLEARMONT WY 82835,35107,,37,10MB/1MB_10000,44.632591,-106.375526,Forsyth,
1715 VAL VISTA ST SHERIDAN WY 82801,33762,,41,10MB/1MB_10000,44.81685562,-106.9561042,Sheridan,
28 THOMPSON CREEK RD B CLEARMONT WY 82835,35108,,37,10MB/1MB_10000,44.632282,-106.3756,Forsyth,
11 SUNRISE CT PINE HAVEN WY 82721,16684,,16,10MB/1MB_10000,44.349371,-104.817188,Worland,
10 SUNRISE CT PINE HAVEN WY 82721,18204,,16,10MB/1MB_10000,44.349369,-104.816071,Worland,
408 N RILEY ST MOORCROFT WY 82721,17647,,16,10MB/1MB_10000,44.267049,-104.957958,Worland,
1725 VAL VISTA ST SHERIDAN WY 82801,33761,,41,10MB/1MB_10000,44.81697646,-106.956132,Sheridan,
4747 OLD HIGHWAY 14 SUNDANCE WY 82729,49801,,78,10MB/1MB_10000,44.466621,-104.263058,Forsyth,
1 WARBONNET RD MOORCROFT WY 82721,18117,,16,10MB/1MB_10000,44.250159,-104.931644,Worland,
1202 RIFLE PIT RD SUNDANCE WY 82729,50574,,78,10MB/1MB_10000,44.468462,-104.24799,Forsyth,
20132 US HIGHWAY 16 MOORCROFT WY 82721,18109,,16,10MB/1MB_10000,44.251042,-104.932039,Worland,
1739 VAL VISTA ST SHERIDAN WY 82801,33760,,41,10MB/1MB_10000,44.81712836,-106.9560693,Sheridan,
20 STATE HIGHWAY 450 NEWCASTLE WY 82701,62341,,17,10MB/1MB_10000,43.85164079,-104.2622209,Worland,
75 COUNTRY LN LOT 13 MOORCROFT WY 82721,18107,,16,10MB/1MB_10000,44.251797,-104.932886,Worland,
208 COUNTRY LN MOORCROFT WY 82721,18106,,16,10MB/1MB_10000,44.252119,-104.933116,Worland,
20120 US HIGHWAY 16 MOORCROFT WY 82721,18105,,16,10MB/1MB_10000,44.252353,-104.93353,Worland,
196 COUNTRY LN MOORCROFT WY 82721,18104,,16,10MB/1MB_10000,44.252537,-104.93415,Worland,
181 COUNTRY LN MOORCROFT WY 82721,18102,,16,10MB/1MB_10000,44.25253,-104.935634,Worland,
1745 VAL VISTA ST SHERIDAN WY 82801,33759,,41,10MB/1MB_10000,44.81725792,-106.9558877,Sheridan,
221 E WENTWORTH ST NEWCASTLE WY 82701,63472,,17,10MB/1MB_10000,43.856185,-104.197495,Worland,
183 COUNTRY LN MOORCROFT WY 82721,18113,,16,10MB/1MB_10000,44.252549,-104.93618,Worland,
179 COUNTRY LN MOORCROFT WY 82721,18101,,16,10MB/1MB_10000,44.253013,-104.936188,Worland,
182 COUNTRY LN MOORCROFT WY 82721,18103,,16,10MB/1MB_10000,44.25358,-104.935018,Worland,
153 COUNTRY LN MOORCROFT WY 82721,18099,,16,10MB/1MB_10000,44.254406,-104.937674,Worland,
20098 US HIGHWAY 16 MOORCROFT WY 82721,18098,,16,10MB/1MB_10000,44.254824,-104.936565,Worland,
48 W 14 ST SHERIDAN WY 82801,33758,,41,10MB/1MB_10000,44.81740585,-106.9560455,Sheridan,
106 E MAIN ST APT 11 NEWCASTLE WY 82701,65803,,17,10MB/1MB_10000,Null,Null,Worland,
106 E MAIN ST APT 14 NEWCASTLE WY 82701,65826,,17,10MB/1MB_10000,43.855887,-104.199994,Worland,
106 E MAIN ST APT 12 NEWCASTLE WY 82701,65828,,17,10MB/1MB_10000,Null,Null,Worland,
144 COUNTRY LN MOORCROFT WY 82721,18096,,16,10MB/1MB_10000,44.255362,-104.93737,Worland,
135 COUNTRY LN MOORCROFT WY 82721,18095,,16,10MB/1MB_10000,44.254957,-104.93874,Worland,
106 E MAIN ST APT 12A NEWCASTLE WY 82701,65798,,17,10MB/1MB_10000,Null,Null,Worland,
183 BALD MOUNTAIN RD DUBOIS WY 82513,45591,,3,10MB/1MB_10000,43.554371,-109.715757,DUBOIS,
8 LUCIAN LN MOORCROFT WY 82721,18112,,16,10MB/1MB_10000,44.255011,-104.93988,Worland,
10 LUCIAN LN MOORCROFT WY 82721,18091,,16,10MB/1MB_10000,44.255301,-104.940568,Worland,
106 E MAIN ST APT 15 NEWCASTLE WY 82701,65805,,17,10MB/1MB_10000,Null,Null,Worland,
106 E MAIN ST APT 16 NEWCASTLE WY 82701,65825,,17,10MB/1MB_10000,Null,Null,Worland,
11 LUCIAN LN MOORCROFT WY 82721,18114,,16,10MB/1MB_10000,44.255827,-104.940767,Worland,
13 LUCIAN LN MOORCROFT WY 82721,18115,,16,10MB/1MB_10000,44.255747,-104.941335,Worland,
106 E MAIN ST APT 17 NEWCASTLE WY 82701,65807,,17,10MB/1MB_10000,Null,Null,Worland,
3 LUCIAN LN MOORCROFT WY 82721,18089,,16,10MB/1MB_10000,44.25644,-104.940345,Worland,
97 COUNTRY LN MOORCROFT WY 82721,18087,,16,10MB/1MB_10000,44.257408,-104.940665,Worland,
1 LUCIAN LN MOORCROFT WY 82721,18088,,16,10MB/1MB_10000,44.257104,-104.940242,Worland,
106 E MAIN ST APT 18 NEWCASTLE WY 82701,65822,,17,10MB/1MB_10000,Null,Null,Worland,
1243 VAL VISTA ST SHERIDAN WY 82801,33777,,41,10MB/1MB_10000,44.81102349,-106.9565107,Sheridan,
106 E MAIN ST APT 19 NEWCASTLE WY 82701,65829,,17,10MB/1MB_10000,Null,Null,Worland,
114 COUNTRY LN MOORCROFT WY 82721,18120,,16,10MB/1MB_10000,44.256771,-104.938812,Worland,
106 E MAIN ST APT 24 NEWCASTLE WY 82701,66646,,17,10MB/1MB_10000,Null,Null,Worland,
128 COUNTRY LN MOORCROFT WY 82721,18094,,16,10MB/1MB_10000,44.256339,-104.937644,Worland,
132 COUNTRY LN MOORCROFT WY 82721,18111,,16,10MB/1MB_10000,44.256121,-104.93763,Worland,
1245 VAL VISTA ST SHERIDAN WY 82801,33776,,41,10MB/1MB_10000,44.81115404,-106.9565132,Sheridan,
106 E MAIN ST APT 22 NEWCASTLE WY 82701,65811,,17,10MB/1MB_10000,Null,Null,Worland,
106 E MAIN ST APT 20 NEWCASTLE WY 82701,65816,,17,10MB/1MB_10000,Null,Null,Worland,
316 E RAILROAD AVE MOORCROFT WY 82721,18079,,16,10MB/1MB_10000,44.257025,-104.943083,Worland,
89 COUNTRY LN MOORCROFT WY 82721,18086,,16,10MB/1MB_10000,44.257958,-104.941075,Worland,
82 COUNTRY LN MOORCROFT WY 82721,18039,,16,10MB/1MB_10000,44.25859,-104.940153,Worland,
1253 VAL VISTA ST SHERIDAN WY 82801,33775,,41,10MB/1MB_10000,44.81127034,-106.9565124,Sheridan,
62 COUNTRY LN LOT 1 MOORCROFT WY 82721,18038,,16,10MB/1MB_10000,44.25957,-104.941647,Worland,
13 COUNTRY LN LOT 4 MOORCROFT WY 82721,18037,,16,10MB/1MB_10000,44.259558,-104.941262,Worland,
64 COUNTRY LN SPC 2 MOORCROFT WY 82721,18036,,16,10MB/1MB_10000,44.260129,-104.941631,Worland,
64 COUNTRY LN MOORCROFT WY 82721,18000,,16,10MB/1MB_10000,44.259957,-104.942028,Worland,
1257 VAL VISTA ST SHERIDAN WY 82801,33774,,41,10MB/1MB_10000,44.81139139,-106.9565116,Sheridan,
60 COUNTRY LN MOORCROFT WY 82721,18003,,16,10MB/1MB_10000,44.259782,-104.941991,Worland,
54 COUNTRY LN MOORCROFT WY 82721,18015,,16,10MB/1MB_10000,44.260284,-104.94236,Worland,
50 COUNTRY LN MOORCROFT WY 82721,17999,,16,10MB/1MB_10000,44.260458,-104.942707,Worland,
1215 VAL VISTA ST SHERIDAN WY 82801,33778,,41,10MB/1MB_10000,44.8107626,-106.9565691,Sheridan,
22 S SUMNER AVE NEWCASTLE WY 82701,29403,,17,10MB/1MB_10000,43.854843,-104.202189,Worland,
22 1/2 S SUMNER AVE NEWCASTLE WY 82701,29412,,17,10MB/1MB_10000,43.854834,-104.202183,Worland,
44 COUNTRY LN MOORCROFT WY 82721,17998,,16,10MB/1MB_10000,44.261063,-104.942941,Worland,
30 COUNTRY LN MOORCROFT WY 82721,17997,,16,10MB/1MB_10000,44.261323,-104.943157,Worland,
Null,16893,,16,10MB/1MB_10000,44.261499,-104.943272,Worland,
61 W 7th ST SHERIDAN WY 82801,33815,,41,10MB/1MB_10000,44.80945444,-106.9566565,Sheridan,
Null,16891,,16,10MB/1MB_10000,44.262197,-104.943986,Worland,
22 COUNTRY LN MOORCROFT WY 82721,17996,,16,10MB/1MB_10000,44.26198,-104.943889,Worland,
102 N WIND RIVER AVE MOORCROFT WY 82721,18019,,16,10MB/1MB_10000,44.260714,-104.940656,Worland,
51 W 7th ST SHERIDAN WY 82801,33814,,41,10MB/1MB_10000,44.80945411,-106.9565573,Sheridan,
107 N WIND RIVER AVE MOORCROFT WY 82721,18018,,16,10MB/1MB_10000,44.260505,-104.940062,Worland,
123 N WIND RIVER AVE MOORCROFT WY 82721,18044,,16,10MB/1MB_10000,44.261542,-104.939573,Worland,
119 N WIND RIVER AVE MOORCROFT WY 82721,18050,,16,10MB/1MB_10000,44.261352,-104.939617,Worland,
41 W 7th ST SHERIDAN WY 82801,33813,,41,10MB/1MB_10000,44.8094538,-106.956464,Sheridan,
120 N WIND RIVER AVE MOORCROFT WY 82721,18021,,16,10MB/1MB_10000,44.261608,-104.94015,Worland,
123 N TETON ST MOORCROFT WY 82721,18040,,16,10MB/1MB_10000,44.261683,-104.94062,Worland,
196 N TONGUE RIVER AVE MOORCROFT WY 82721,18041,,16,10MB/1MB_10000,44.261974,-104.941174,Worland,
31 W 7th ST SHERIDAN WY 82801,33812,,41,10MB/1MB_10000,44.80945348,-106.9563648,Sheridan,
192 N TONGUE RIVER AVE MOORCROFT WY 82721,18055,,16,10MB/1MB_10000,44.261682,-104.941279,Worland,
200 N WIND RIVER AVE MOORCROFT WY 82721,18022,,16,10MB/1MB_10000,44.262012,-104.940041,Worland,
209 N WIND RIVER AVE MOORCROFT WY 82721,18054,,16,10MB/1MB_10000,44.262283,-104.939409,Worland,
29 W 5 ST SHERIDAN WY 82801,33784,,41,10MB/1MB_10000,44.80740041,-106.956149,Sheridan,
209 N TONGUE RIVER AVE MOORCROFT WY 82721,18046,,16,10MB/1MB_10000,44.262331,-104.94054,Worland,
204 N TONGUE RIVER AVE MOORCROFT WY 82721,18053,,16,10MB/1MB_10000,44.262337,-104.941079,Worland,
215 N WIND RIVER AVE MOORCROFT WY 82721,18024,,16,10MB/1MB_10000,44.262674,-104.939361,Worland,
39 W 5 ST SHERIDAN WY 82801,33786,,41,10MB/1MB_10000,44.80745843,-106.9565675,Sheridan,
214 N WIND RIVER AVE MOORCROFT WY 82721,18042,,16,10MB/1MB_10000,44.26271,-104.939958,Worland,
218 N TONGUE RIVER AVE MOORCROFT WY 82721,18048,,16,10MB/1MB_10000,44.262965,-104.940964,Worland,
208 N WIND RIVER AVE MOORCROFT WY 82721,18049,,16,10MB/1MB_10000,44.262395,-104.939977,Worland,
49 W 5 ST SHERIDAN WY 82801,33785,,41,10MB/1MB_10000,44.80745995,-106.9566994,Sheridan,
Null,16908,,16,10MB/1MB_10000,44.262642,-104.940406,Worland,
225 N WIND RIVER AVE MOORCROFT WY 82721,18047,,16,10MB/1MB_10000,44.26302,-104.93929,Worland,
226 N TONGUE RIVER AVE MOORCROFT WY 82721,18043,,16,10MB/1MB_10000,44.263437,-104.940887,Worland,
755 VAL VISTA ST SHERIDAN WY 82801,33794,,41,10MB/1MB_10000,44.80604699,-106.9568249,Sheridan,
232 N TONGUE RIVER AVE MOORCROFT WY 82721,18052,,16,10MB/1MB_10000,44.263617,-104.940816,Worland,
236 N TONGUE RIVER AVE MOORCROFT WY 82721,18034,,16,10MB/1MB_10000,44.26392,-104.940888,Worland,
237 N WIND RIVER AVE MOORCROFT WY 82721,18026,,16,10MB/1MB_10000,44.263693,-104.939168,Worland,
745 VAL VISTA ST SHERIDAN WY 82801,33795,,41,10MB/1MB_10000,44.80594397,-106.9568315,Sheridan,
236 N WIND RIVER AVE MOORCROFT WY 82721,18028,,16,10MB/1MB_10000,44.263782,-104.939751,Worland,
416 S LITTLE HORN AVE MOORCROFT WY 82721,17971,,16,10MB/1MB_10000,44.259843,-104.947668,Worland,
412 S LITTLE HORN AVE MOORCROFT WY 82721,17969,,16,10MB/1MB_10000,44.260001,-104.947671,Worland,
743 VAL VISTA ST SHERIDAN WY 82801,33796,,41,10MB/1MB_10000,44.80582573,-106.9568394,Sheridan,
400 S LITTLE HORN AVE MOORCROFT WY 82721,17967,,16,10MB/1MB_10000,44.260404,-104.947603,Worland,
408 S LITTLE HORN AVE MOORCROFT WY 82721,17968,,16,10MB/1MB_10000,44.260272,-104.947588,Worland,
421 S LITTLE HORN AVE MOORCROFT WY 82721,17972,,16,10MB/1MB_10000,44.259292,-104.946871,Worland,
735 VAL VISTA ST SHERIDAN WY 82801,33797,,41,10MB/1MB_10000,44.80571799,-106.9568456,Sheridan,
35 RUSH CREEK RD MOORCROFT WY 82721,18056,,16,10MB/1MB_10000,44.257936,-104.947369,Worland,
10 RUSH CREEK RD LOT 4 MOORCROFT WY 82721,17990,,16,10MB/1MB_10000,44.25945,-104.949757,Worland,
10 RUSH CREEK RD LOT 9 MOORCROFT WY 82721,17994,,16,10MB/1MB_10000,44.258823,-104.94882,Worland,
729 VAL VISTA ST SHERIDAN WY 82801,33798,,41,10MB/1MB_10000,44.80562602,-106.9568572,Sheridan,
10 RUSH CREEK RD LOT 7 MOORCROFT WY 82721,17993,,16,10MB/1MB_10000,44.259053,-104.949191,Worland,
10 RUSH CREEK RD LOT 6 MOORCROFT WY 82721,17992,,16,10MB/1MB_10000,44.259192,-104.949375,Worland,
318 S LITTLE HORN AVE MOORCROFT WY 82721,17966,,16,10MB/1MB_10000,44.260718,-104.947587,Worland,
389 N 10TH AVE FORSYTH MT 59327,911320,,25,10MB/1MB_10000,Null,Null,Forsyth,
1040 PARK ST FORSYTH MT 59327,916252,,25,10MB/1MB_10000,Null,Null,Forsyth,
727 VAL VISTA ST SHERIDAN WY 82801,33799,,41,10MB/1MB_10000,44.80548535,-106.9568565,Sheridan,
317 S BELLE FOURCHE AVE MOORCROFT WY 82721,17973,,16,10MB/1MB_10000,44.260692,-104.948473,Worland,
312 S LITTLE HORN AVE MOORCROFT WY 82721,17964,,16,10MB/1MB_10000,44.260991,-104.94766,Worland,
313 S BELLE FOURCHE AVE MOORCROFT WY 82721,17974,,16,10MB/1MB_10000,44.261028,-104.948429,Worland,
629 VAL VISTA ST SHERIDAN WY 82801,33803,,41,10MB/1MB_10000,44.80478152,-106.9568993,Sheridan,
311 S BELLE FOURCHE AVE MOORCROFT WY 82721,17975,,16,10MB/1MB_10000,44.261135,-104.94846,Worland,
308 S LITTLE HORN AVE MOORCROFT WY 82721,17963,,16,10MB/1MB_10000,44.261124,-104.94764,Worland,
627 VAL VISTA ST SHERIDAN WY 82801,33802,,41,10MB/1MB_10000,44.80451241,-106.9568987,Sheridan,
308 S BELLE FOURCHE AVE MOORCROFT WY 82721,17948,,16,10MB/1MB_10000,44.26114,-104.949076,Worland,
304 S BELLE FOURCHE AVE MOORCROFT WY 82721,17947,,16,10MB/1MB_10000,44.261266,-104.949131,Worland,
30 CARR RD MOORCROFT WY 82721,18072,,16,10MB/1MB_10000,44.257103,-104.957707,Worland,
589 N 5TH AVE FORSYTH MT 59327,37136,,25,10MB/1MB_10000,46.26766756,-106.6873431,Forsyth,
541 N 5TH AVE FORSYTH MT 59327,37137,,25,10MB/1MB_10000,46.26735067,-106.6870991,Forsyth,
